gvkey_i,gvkey_j,w_ij
100690,249638,0.000002
100690,249946,0.013831
100690,251319,0.001073
100690,251373,0.018182
100690,251378,0.002898
100690,251720,0.000940
100690,252355,0.011500
100690,252586,0.000111
100690,253727,0.000159
100690,257082,0.000999
100690,258639,0.000013
100690,259541,0.007786
100690,260021,0.001975
100690,260062,0.000057
100690,260071,0.001349
100690,260185,0.003706
100690,268325,0.000106
100690,268844,0.000000
100690,269005,0.000000
100690,269269,0.000056
100690,269532,0.000000
100690,270113,0.010857
100690,270379,0.001943
100690,270383,0.001368
100690,270503,0.000054
100690,270655,0.000000
100690,270698,0.003939
100690,270721,0.000724
100690,271031,0.045567
100690,271168,0.002495
100690,271174,0.001235
100690,271486,0.000036
100690,271762,0.002007
100690,271952,0.001801
100690,272031,0.001347
100690,272146,0.004691
100690,272184,0.004246
100690,272200,0.001124
100690,272290,0.001028
100690,272327,0.000308
100690,272468,0.036467
100690,272651,0.000000
100690,274166,0.000061
100690,274222,0.000006
100690,274724,0.000000
100690,274890,0.000002
100690,275034,0.000016
100690,275247,0.000000
100690,277963,0.000061
100690,278333,0.000091
100690,278508,0.007006
100690,278760,0.000017
100690,278784,0.000054
100690,279336,0.000011
100690,281492,0.000000
100690,281712,0.000000
100690,282044,0.000166
100690,282813,0.000008
100690,285082,0.000001
100690,285323,0.000008
100690,285367,0.000232
100690,285686,0.000020
100690,285711,0.000043
100690,286048,0.002511
100690,286434,0.000115
100690,286567,0.000000
100690,287670,0.000000
100690,287673,0.000428
100690,287783,0.000001
100690,287982,0.000000
100690,288013,0.000632
100690,288128,0.000000
100690,288946,0.000048
100690,288970,0.000000
100690,289434,0.000029
100690,290445,0.000004
100690,291049,0.000271
100690,291420,0.000000
100690,292414,0.000000
100690,293530,0.000003
100690,293879,0.000063
100690,294656,0.000152
100690,294966,0.000003
100690,295626,0.000643
100690,296299,0.012574
100690,298150,0.000012
100690,300887,0.007814
100690,302945,0.000004
100690,303634,0.000000
100690,310791,0.000004
100690,312080,0.000000
100690,312580,0.000000
100690,315414,0.000004
100690,315416,0.000000
100690,315641,0.011054
100690,317115,0.000904
100690,317221,0.004981
100690,317460,0.000235
100690,319717,0.000074
100690,319800,0.000007
100690,321497,0.000244
100690,321632,0.000002
100690,321729,0.000000
100690,322685,0.000001
100690,322735,0.000002
100690,323569,0.000223
100690,324126,0.004243
100690,324676,0.000064
100690,325699,0.000004
100690,326073,0.000223
100690,326097,0.000000
100690,326109,0.002309
100690,326159,0.000725
100690,326162,0.000000
100690,326395,0.000090
100690,326558,0.000005
100690,326582,0.000016
100690,326989,0.022536
100690,327080,0.008821
100690,327477,0.000053
100690,327598,0.006142
100690,328809,0.000002
100690,329188,0.000057
100690,329260,0.000002
100690,329994,0.000037
100690,330018,0.000000
100690,330174,0.006987
100690,330559,0.000004
100690,330659,0.000056
100690,330813,0.000000
100690,331125,0.000430
100690,332301,0.000848
100690,332310,0.000005
100690,332452,0.002483
100690,332463,0.000240
100690,333300,0.000005
100690,333753,0.000000
100690,333819,0.000262
100690,333995,0.000390
100690,335480,0.000001
100690,335504,0.000194
100690,338093,0.000004
100690,338459,0.000970
100690,338892,0.000011
100690,339028,0.000000
100690,339091,0.000004
100690,339169,0.000004
100690,340032,0.000217
100690,342150,0.000000
100690,343320,0.000000
100690,345688,0.000051
100690,346000,0.000005
100690,346263,0.000003
100690,346289,0.001017
100690,346354,0.000001
100690,346624,0.000000
100690,346972,0.000036
100690,347266,0.000000
100690,347335,0.000003
100690,347411,0.000985
100690,347460,0.000000
100690,347484,0.000004
100690,347683,0.002142
100690,347739,0.000003
100690,349471,0.000000
100690,349548,0.008815
100690,349595,0.000000
100690,349618,0.000262
100690,349884,0.000613
100690,349919,0.000442
100690,350155,0.002366
100690,350431,0.000004
100690,350660,0.000007
100690,351362,0.045888
100690,351744,0.004988
100690,351868,0.000000
100690,352018,0.000117
100690,352078,0.003179
100690,353306,0.000311
100690,353985,0.000335
100690,354041,0.000430
100690,354081,0.000004
100690,354082,0.000057
100690,354786,0.000000
100690,355383,0.000020
100690,356341,0.008219
100690,356860,0.001347
100690,358171,0.000003
100690,358792,0.000039
100690,359662,0.000005
100690,360898,0.000000
100690,361625,0.000005
100690,362091,0.000084
100690,362999,0.000773
100690,363653,0.000000
100690,364328,0.000078
100690,364457,0.000056
100690,365775,0.000005
100690,367697,0.002452
100690,368841,0.000007
100953,001075,0.000003
100953,001440,0.002298
100953,001742,0.000003
100953,001745,0.000010
100953,001828,0.000018
100953,001995,0.000009
100953,003210,0.000004
100953,003392,0.000006
100953,003413,0.000006
100953,003439,0.000024
100953,003897,0.000025
100953,004029,0.000021
100953,004093,0.000014
100953,004241,0.000004
100953,004331,0.000010
100953,004517,0.000009
100953,004798,0.000010
100953,004799,0.000011
100953,005135,0.000013
100953,005385,0.000007
100953,005525,0.000000
100953,005526,0.000000
100953,005742,0.000014
100953,005870,0.000006
100953,005914,0.000025
100953,006338,0.000010
100953,006397,0.000018
100953,006867,0.000012
100953,006932,0.000019
100953,007365,0.000149
100953,007366,0.000008
100953,007437,0.000019
100953,007824,0.000005
100953,007970,0.000046
100953,007974,0.000018
100953,007977,0.000009
100953,008001,0.000010
100953,008099,0.000024
100953,008113,0.000008
100953,008199,0.000015
100953,008264,0.000003
100953,008290,0.000008
100953,008455,0.000017
100953,008539,0.000011
100953,008806,0.000005
100953,008809,0.000008
100953,008810,0.000009
100953,009691,0.000007
100953,009828,0.000013
100953,009846,0.000003
100953,009850,0.000012
100953,009902,0.000011
100953,010327,0.000010
100953,010447,0.000013
100953,010507,0.000252
100953,010801,0.000033
100953,010860,0.000013
100953,011188,0.000010
100953,011304,0.000008
100953,011550,0.000018
100953,011554,0.000016
100953,012428,0.000020
100953,012555,0.000012
100953,012612,0.000006
100953,012749,0.000029
100953,013353,0.000011
100953,013948,0.000023
100953,014390,0.000004
100953,014391,0.000031
100953,014433,0.000015
100953,014580,0.000025
100953,015321,0.013019
100953,016590,0.000006
100953,017525,0.000000
100953,018293,0.000004
100953,019774,0.000003
100953,020739,0.000010
100953,023465,0.000007
100953,025588,0.000017
100953,025792,0.000018
100953,026658,0.000007
100953,026676,0.000173
100953,027141,0.000000
100953,029039,0.000003
100953,030282,0.000001
100953,030471,0.000001
100953,030538,0.000000
100953,030747,0.000004
100953,030874,0.000005
100953,036790,0.000027
100953,039049,0.000217
100953,040614,0.000009
100953,043737,0.000029
100953,060844,0.000000
100953,064577,0.000011
100953,064625,0.000382
100953,064910,0.014143
100953,065092,0.000003
100953,065095,0.000018
100953,065298,0.000014
100953,066624,0.000010
100953,100182,0.000001
100953,100251,0.000000
100953,100302,0.000005
100953,100365,0.000008
100953,100439,0.000006
100953,100450,0.000005
100953,100488,0.000007
100953,100688,0.000005
100953,100690,0.000005
100953,100957,0.012217
100953,101769,0.000008
100953,102311,0.000007
100953,102797,0.018923
100953,102880,0.004138
100953,103124,0.000005
100953,103133,0.025516
100953,103167,0.011898
100953,103342,0.015097
100953,104474,0.000001
100953,104652,0.016077
100953,104814,0.000001
100953,105632,0.000801
100953,111320,0.000007
100953,114789,0.000006
100953,115687,0.000007
100953,116304,0.003549
100953,120454,0.000003
100953,123456,0.000011
100953,127675,0.000027
100953,135990,0.000010
100953,136684,0.000008
100953,144096,0.000006
100953,144580,0.000017
100953,144646,0.000007
100953,146411,0.000004
100953,146774,0.000007
100953,152430,0.000007
100953,154941,0.016463
100953,155277,0.000010
100953,156656,0.000018
100953,156676,0.000029
100953,156818,0.000005
100953,156819,0.000007
100953,156820,0.000032
100953,157373,0.000012
100953,160913,0.000003
100953,163429,0.000006
100953,163669,0.000014
100953,179216,0.000008
100953,180942,0.000022
100953,183187,0.000015
100953,185429,0.000002
100953,200478,0.010647
100953,200908,0.000000
100953,201143,0.000009
100953,201794,0.014652
100953,201795,0.000000
100953,201913,0.000010
100953,202012,0.000000
100953,202019,0.000000
100953,202023,0.000000
100953,202071,0.000219
100953,202082,0.000035
100953,202852,0.000034
100953,203496,0.003161
100953,203894,0.000019
100953,205365,0.000008
100953,206024,0.000000
100953,206346,0.000002
100953,206355,0.000000
100953,207224,0.000008
100953,208117,0.000021
100953,208929,0.000003
100953,211744,0.000002
100953,211761,0.000002
100953,211819,0.000027
100953,212928,0.006008
100953,212950,0.000000
100953,213284,0.000000
100953,213510,0.000010
100953,213559,0.017243
100953,216524,0.038339
100953,216667,0.019724
100953,217202,0.000009
100953,217619,0.000002
100953,220454,0.000003
100953,220942,0.012170
100953,221095,0.000116
100953,221498,0.019216
100953,222601,0.018419
100953,223040,0.000014
100953,223041,0.000012
100953,225597,0.012065
100953,227226,0.000073
100953,227480,0.000010
100953,227916,0.000000
100953,232532,0.000010
100953,233257,0.014587
100953,239577,0.000859
100953,241845,0.025609
100953,243860,0.000007
100953,244341,0.025027
100953,244394,0.044800
100953,246094,0.000003
100953,246598,0.001059
100953,246858,0.000832
100953,247493,0.000035
100953,247617,0.000019
100953,247642,0.000008
100953,248166,0.037102
100953,248838,0.000004
100953,249456,0.000009
100953,249638,0.012677
100953,249946,0.000005
100953,251319,0.000003
100953,251373,0.000006
100953,251378,0.000004
100953,251720,0.000007
100953,252355,0.000005
100953,252586,0.000006
100953,253727,0.000001
100953,257082,0.000002
100953,258639,0.000067
100953,259541,0.000005
100953,260021,0.000003
100953,260062,0.000024
100953,260071,0.000010
100953,260185,0.000007
100953,268325,0.000013
100953,268844,0.000009
100953,269005,0.000010
100953,269269,0.000015
100953,269532,0.000000
100953,270113,0.000007
100953,270379,0.000005
100953,270383,0.000002
100953,270503,0.000011
100953,270655,0.010641
100953,270698,0.000003
100953,270721,0.000004
100953,271031,0.000035
100953,271168,0.000003
100953,271174,0.000007
100953,271486,0.000034
100953,271762,0.000008
100953,271952,0.000007
100953,272031,0.000008
100953,272146,0.000006
100953,272184,0.000003
100953,272200,0.000004
100953,272290,0.000003
100953,272327,0.000033
100953,272468,0.000005
100953,272651,0.000005
100953,274166,0.000040
100953,274222,0.000129
100953,274724,0.000001
100953,274890,0.016114
100953,275034,0.000057
100953,275247,0.000034
100953,277963,0.000001
100953,278333,0.000033
100953,278508,0.000004
100953,278760,0.000617
100953,278784,0.000192
100953,279336,0.000097
100953,281492,0.000001
100953,281712,0.000011
100953,282044,0.000006
100953,282813,0.001660
100953,285082,0.015119
100953,285323,0.000219
100953,285367,0.000001
100953,285686,0.000521
100953,285711,0.000240
100953,286048,0.000009
100953,286434,0.000012
100953,286567,0.000003
100953,287670,0.000008
100953,287673,0.000007
100953,287783,0.000014
100953,287982,0.013070
100953,288013,0.000003
100953,288128,0.000011
100953,288946,0.000012
100953,288970,0.010804
100953,289434,0.000356
100953,290445,0.015497
100953,291049,0.000002
100953,291420,0.000005
100953,292414,0.000392
100953,293530,0.018091
100953,293879,0.000005
100953,294656,0.000013
100953,294966,0.016931
100953,295626,0.000002
100953,296299,0.000004
100953,298150,0.000083
100953,300887,0.000006
100953,302945,0.000441
100953,303634,0.000003
100953,310791,0.014439
100953,312080,0.000003
100953,312580,0.000000
100953,315414,0.000698
100953,315416,0.000011
100953,315641,0.000007
100953,317115,0.000002
100953,317221,0.000008
100953,317460,0.000001
100953,319717,0.000001
100953,319800,0.000994
100953,321497,0.000008
100953,321632,0.066026
100953,321729,0.000248
100953,322685,0.000000
100953,322735,0.000216
100953,323569,0.000004
100953,324126,0.000005
100953,324676,0.000016
100953,325699,0.017243
100953,326073,0.000003
100953,326097,0.010649
100953,326109,0.000010
100953,326159,0.000005
100953,326162,0.010683
100953,326395,0.000007
100953,326558,0.001018
100953,326582,0.000082
100953,326989,0.000006
100953,327080,0.000006
100953,327477,0.000025
100953,327598,0.000006
100953,328809,0.010692
100953,329188,0.000024
100953,329260,0.071500
100953,329994,0.010647
100953,330018,0.000157
100953,330174,0.000006
100953,330559,0.014363
100953,330659,0.000024
100953,330813,0.000011
100953,331125,0.000002
100953,332301,0.000002
100953,332310,0.013211
100953,332452,0.000003
100953,332463,0.000002
100953,333300,0.000903
100953,333753,0.000008
100953,333819,0.000001
100953,333995,0.000002
100953,335480,0.013538
100953,335504,0.000002
100953,338093,0.015313
100953,338459,0.000010
100953,338892,0.000097
100953,339028,0.000081
100953,339091,0.000443
100953,339169,0.001022
100953,340032,0.000001
100953,342150,0.000006
100953,343320,0.000217
100953,345688,0.000006
100953,346000,0.003478
100953,346263,0.020733
100953,346289,0.000004
100953,346354,0.013482
100953,346624,0.000007
100953,346972,0.000005
100953,347266,0.000002
100953,347335,0.016305
100953,347411,0.000012
100953,347460,0.000007
100953,347484,0.001098
100953,347683,0.000009
100953,347739,0.001172
100953,349471,0.013912
100953,349548,0.000005
100953,349595,0.000217
100953,349618,0.000007
100953,349884,0.000002
100953,349919,0.000028
100953,350155,0.000003
100953,350431,0.001332
100953,350660,0.000145
100953,351362,0.000002
100953,351744,0.000008
100953,351868,0.000225
100953,352018,0.000010
100953,352078,0.000006
100953,353306,0.000001
100953,353985,0.000030
100953,354041,0.010640
100953,354081,0.000489
100953,354082,0.000024
100953,354786,0.000104
100953,355383,0.010668
100953,356341,0.000007
100953,356860,0.000008
100953,358171,0.001361
100953,358792,0.000000
100953,359662,0.001159
100953,360898,0.000232
100953,361625,0.012549
100953,362091,0.000035
100953,362999,0.000002
100953,363653,0.000217
100953,364328,0.000026
100953,364457,0.000024
100953,365775,0.000859
100953,367697,0.000009
100953,368841,0.000994
100957,001075,0.000007
100957,001440,0.005920
100957,001742,0.000006
100957,001745,0.000027
100957,001828,0.000062
100957,001995,0.000023
100957,003210,0.000002
100957,003392,0.000012
100957,003413,0.000013
100957,003439,0.000057
100957,003897,0.000059
100957,004029,0.000063
100957,004093,0.000042
100957,004241,0.000008
100957,004331,0.000023
100957,004517,0.000024
100957,004798,0.000036
100957,004799,0.000037
100957,005135,0.000041
100957,005385,0.000015
100957,005525,0.000000
100957,005526,0.000000
100957,005742,0.000037
100957,005870,0.000010
100957,005914,0.000060
100957,006338,0.000023
100957,006397,0.000047
100957,006867,0.000019
100957,006932,0.000042
100957,007365,0.003019
100957,007366,0.000022
100957,007437,0.000036
100957,007824,0.000007
100957,007970,0.000132
100957,007974,0.000043
100957,007977,0.000018
100957,008001,0.000018
100957,008099,0.000065
100957,008113,0.000019
100957,008199,0.000027
100957,008264,0.000005
100957,008290,0.000013
100957,008455,0.000043
100957,008539,0.000023
100957,008806,0.000010
100957,008809,0.000018
100957,008810,0.000020
100957,009691,0.000015
100957,009828,0.000040
100957,009846,0.000005
100957,009850,0.000035
100957,009902,0.000007
100957,010327,0.000037
100957,010447,0.000034
100957,010507,0.000250
100957,010801,0.000091
100957,010860,0.000032
100957,011188,0.000006
100957,011304,0.000011
100957,011550,0.000040
100957,011554,0.000035
100957,012428,0.000078
100957,012555,0.000027
100957,012612,0.000012
100957,012749,0.000085
100957,013353,0.000007
100957,013948,0.000053
100957,014390,0.000008
100957,014391,0.000094
100957,014433,0.000021
100957,014580,0.000053
100957,015321,0.092624
100957,016590,0.000006
100957,017525,0.000000
100957,018293,0.000008
100957,019774,0.000002
100957,020739,0.000023
100957,023465,0.000015
100957,025588,0.000045
100957,025792,0.000063
100957,026658,0.000013
100957,026676,0.000466
100957,027141,0.000005
100957,029039,0.000024
100957,030282,0.000001
100957,030471,0.000007
100957,030538,0.000005
100957,030747,0.000002
100957,030874,0.000003
100957,036790,0.000060
100957,039049,0.002574
100957,040614,0.000023
100957,043737,0.000081
100957,060844,0.000006
100957,064577,0.000159
100957,064625,0.001465
100957,064910,0.036294
100957,065092,0.000005
100957,065095,0.000039
100957,065298,0.000028
100957,066624,0.000006
100957,100182,0.000001
100957,100251,0.000000
100957,100302,0.000003
100957,100365,0.000005
100957,100439,0.000004
100957,100450,0.000003
100957,100488,0.000005
100957,100688,0.000003
100957,100690,0.000003
100957,100953,0.014933
100957,101769,0.000005
100957,102311,0.000005
100957,102797,0.014116
100957,102880,0.004996
100957,103124,0.000003
100957,103133,0.013639
100957,103167,0.014557
100957,103342,0.003368
100957,104474,0.000001
100957,104652,0.014765
100957,104814,0.000001
100957,105632,0.002361
100957,111320,0.000103
100957,114789,0.000012
100957,115687,0.000017
100957,116304,0.004846
100957,120454,0.000002
100957,123456,0.000013
100957,127675,0.000078
100957,135990,0.000032
100957,136684,0.000013
100957,144096,0.000027
100957,144580,0.000045
100957,144646,0.000013
100957,146411,0.000003
100957,146774,0.000015
100957,152430,0.000004
100957,154941,0.015203
100957,155277,0.000006
100957,156656,0.000038
100957,156676,0.000081
100957,156818,0.000010
100957,156819,0.000010
100957,156820,0.000112
100957,157373,0.000031
100957,160913,0.000005
100957,163429,0.000015
100957,163669,0.000014
100957,179216,0.000021
100957,180942,0.000068
100957,183187,0.000030
100957,185429,0.000002
100957,200478,0.010643
100957,200908,0.000004
100957,201143,0.000008
100957,201794,0.021527
100957,201795,0.000005
100957,201913,0.000006
100957,202012,0.000005
100957,202019,0.000000
100957,202023,0.000000
100957,202071,0.000272
100957,202082,0.000029
100957,202852,0.000037
100957,203496,0.005770
100957,203894,0.000020
100957,205365,0.000005
100957,206024,0.000000
100957,206346,0.000017
100957,206355,0.000005
100957,207224,0.000005
100957,208117,0.000023
100957,208929,0.000002
100957,211744,0.000002
100957,211761,0.000001
100957,211819,0.000072
100957,212928,0.008514
100957,212950,0.000005
100957,213284,0.000005
100957,213510,0.000006
100957,213559,0.012133
100957,216524,0.013866
100957,216667,0.022829
100957,217202,0.000006
100957,217619,0.000023
100957,220454,0.000024
100957,220942,0.029720
100957,221095,0.000578
100957,221498,0.006030
100957,222601,0.015686
100957,223040,0.000016
100957,223041,0.000011
100957,225597,0.011285
100957,227226,0.000267
100957,227480,0.000006
100957,227916,0.000000
100957,232532,0.000141
100957,233257,0.014813
100957,239577,0.000783
100957,241845,0.005576
100957,243860,0.000005
100957,244341,0.016345
100957,244394,0.013949
100957,246094,0.000002
100957,246598,0.001056
100957,246858,0.000826
100957,247493,0.000101
100957,247617,0.000017
100957,247642,0.000009
100957,248166,0.013865
100957,248838,0.000025
100957,249456,0.000005
100957,249638,0.013170
100957,249946,0.000003
100957,251319,0.000002
100957,251373,0.000004
100957,251378,0.000003
100957,251720,0.000004
100957,252355,0.000003
100957,252586,0.000006
100957,253727,0.000000
100957,257082,0.000001
100957,258639,0.000090
100957,259541,0.000003
100957,260021,0.000002
100957,260062,0.000024
100957,260071,0.000006
100957,260185,0.000004
100957,268325,0.000012
100957,268844,0.000130
100957,269005,0.000151
100957,269269,0.000017
100957,269532,0.000000
100957,270113,0.000004
100957,270379,0.000003
100957,270383,0.000001
100957,270503,0.000013
100957,270655,0.010645
100957,270698,0.000002
100957,270721,0.000003
100957,271031,0.000028
100957,271168,0.000002
100957,271174,0.000005
100957,271486,0.000037
100957,271762,0.000005
100957,271952,0.000005
100957,272031,0.000005
100957,272146,0.000004
100957,272184,0.000002
100957,272200,0.000003
100957,272290,0.000002
100957,272327,0.000020
100957,272468,0.000003
100957,272651,0.000060
100957,274166,0.000036
100957,274222,0.000213
100957,274724,0.000013
100957,274890,0.003282
100957,275034,0.000073
100957,275247,0.000093
100957,277963,0.000001
100957,278333,0.000028
100957,278508,0.000002
100957,278760,0.000292
100957,278784,0.000092
100957,279336,0.000130
100957,281492,0.000009
100957,281712,0.000158
100957,282044,0.000006
100957,282813,0.000562
100957,285082,0.036572
100957,285323,0.000272
100957,285367,0.000001
100957,285686,0.000242
100957,285711,0.000115
100957,286048,0.000005
100957,286434,0.000011
100957,286567,0.000024
100957,287670,0.000102
100957,287673,0.000004
100957,287783,0.000062
100957,287982,0.042147
100957,288013,0.000002
100957,288128,0.000070
100957,288946,0.000014
100957,288970,0.013400
100957,289434,0.000170
100957,290445,0.012161
100957,291049,0.000001
100957,291420,0.000060
100957,292414,0.005751
100957,293530,0.012543
100957,293879,0.000003
100957,294656,0.000012
100957,294966,0.012487
100957,295626,0.000001
100957,296299,0.000003
100957,298150,0.000111
100957,300887,0.000004
100957,302945,0.000666
100957,303634,0.000041
100957,310791,0.011651
100957,312080,0.000020
100957,312580,0.000003
100957,315414,0.000797
100957,315416,0.000163
100957,315641,0.000004
100957,317115,0.000001
100957,317221,0.000005
100957,317460,0.000001
100957,319717,0.000001
100957,319800,0.000648
100957,321497,0.000007
100957,321632,0.014020
100957,321729,0.003040
100957,322685,0.000000
100957,322735,0.000582
100957,323569,0.000002
100957,324126,0.000003
100957,324676,0.000016
100957,325699,0.012133
100957,326073,0.000002
100957,326097,0.010668
100957,326109,0.000006
100957,326159,0.000004
100957,326162,0.010780
100957,326395,0.000007
100957,326558,0.000940
100957,326582,0.000097
100957,326989,0.000004
100957,327080,0.000004
100957,327477,0.000026
100957,327598,0.000004
100957,328809,0.010796
100957,329188,0.000024
100957,329260,0.015483
100957,329994,0.010649
100957,330018,0.002468
100957,330174,0.000004
100957,330559,0.012050
100957,330659,0.000024
100957,330813,0.000065
100957,331125,0.000001
100957,332301,0.000002
100957,332310,0.011404
100957,332452,0.000002
100957,332463,0.000002
100957,333300,0.000833
100957,333753,0.000074
100957,333819,0.000001
100957,333995,0.000002
100957,335480,0.056328
100957,335504,0.000001
100957,338093,0.011804
100957,338459,0.000007
100957,338892,0.000130
100957,339028,0.001519
100957,339091,0.000651
100957,339169,0.001055
100957,340032,0.000001
100957,342150,0.000041
100957,343320,0.002574
100957,345688,0.000007
100957,346000,0.000964
100957,346263,0.012665
100957,346289,0.000003
100957,346354,0.034954
100957,346624,0.000092
100957,346972,0.000007
100957,347266,0.000025
100957,347335,0.012032
100957,347411,0.000008
100957,347460,0.000104
100957,347484,0.001089
100957,347683,0.000006
100957,347739,0.001331
100957,349471,0.039292
100957,349548,0.000003
100957,349595,0.002574
100957,349618,0.000006
100957,349884,0.000002
100957,349919,0.000017
100957,350155,0.000002
100957,350431,0.001199
100957,350660,0.000218
100957,351362,0.000001
100957,351744,0.000005
100957,351868,0.002752
100957,352018,0.000009
100957,352078,0.000004
100957,353306,0.000001
100957,353985,0.000019
100957,354041,0.010639
100957,354081,0.000702
100957,354082,0.000024
100957,354786,0.001200
100957,355383,0.010678
100957,356341,0.000004
100957,356860,0.000005
100957,358171,0.001441
100957,358792,0.000000
100957,359662,0.000938
100957,360898,0.002904
100957,361625,0.011808
100957,362091,0.000030
100957,362999,0.000001
100957,363653,0.002574
100957,364328,0.000023
100957,364457,0.000025
100957,365775,0.000783
100957,367697,0.000006
100957,368841,0.000648
101769,001075,0.000000
101769,001440,0.000002
101769,001742,0.000000
101769,001745,0.000000
101769,001828,0.000003
101769,001995,0.000000
101769,003210,0.000889
101769,003392,0.000000
101769,003413,0.000000
101769,003439,0.000000
101769,003897,0.000000
101769,004029,0.000000
101769,004093,0.000000
101769,004241,0.000000
101769,004331,0.000000
101769,004517,0.000000
101769,004798,0.000000
101769,004799,0.000000
101769,005135,0.000000
101769,005385,0.000000
101769,005525,0.000000
101769,005526,0.000000
101769,005742,0.000000
101769,005870,0.000000
101769,005914,0.000000
101769,006338,0.000000
101769,006397,0.000000
101769,006867,0.000000
101769,006932,0.000000
101769,007365,0.000000
101769,007366,0.000000
101769,007437,0.000000
101769,007824,0.000000
101769,007970,0.000000
101769,007974,0.000000
101769,007977,0.000000
101769,008001,0.000000
101769,008099,0.000000
101769,008113,0.000000
101769,008199,0.000000
101769,008264,0.000000
101769,008290,0.000000
101769,008455,0.000000
101769,008539,0.000000
101769,008806,0.000000
101769,008809,0.000000
101769,008810,0.000000
101769,009691,0.000000
101769,009828,0.000000
101769,009846,0.000000
101769,009850,0.000000
101769,009902,0.005235
101769,010327,0.000000
101769,010447,0.000000
101769,010507,0.000019
101769,010801,0.000000
101769,010860,0.000000
101769,011188,0.008930
101769,011304,0.000000
101769,011550,0.000000
101769,011554,0.000000
101769,012428,0.000000
101769,012555,0.000000
101769,012612,0.000000
101769,012749,0.000000
101769,013353,0.005439
101769,013948,0.000000
101769,014390,0.000000
101769,014391,0.000000
101769,014433,0.000000
101769,014580,0.000000
101769,015321,0.000001
101769,016590,0.000288
101769,017525,0.000001
101769,018293,0.000000
101769,019774,0.000427
101769,020739,0.000000
101769,023465,0.000000
101769,025588,0.000000
101769,025792,0.000000
101769,026658,0.000000
101769,026676,0.000004
101769,027141,0.000000
101769,029039,0.000000
101769,030282,0.000111
101769,030471,0.000000
101769,030538,0.000000
101769,030747,0.001231
101769,030874,0.001484
101769,036790,0.000000
101769,039049,0.000000
101769,040614,0.000000
101769,043737,0.000000
101769,060844,0.000000
101769,064577,0.000000
101769,064625,0.000000
101769,064910,0.000001
101769,065092,0.000000
101769,065095,0.000000
101769,065298,0.000000
101769,066624,0.008930
101769,100182,0.000070
101769,100251,0.000001
101769,100302,0.048415
101769,100365,0.052736
101769,100439,0.050203
101769,100450,0.046991
101769,100488,0.062253
101769,100688,0.046858
101769,100690,0.047110
101769,100953,0.000002
101769,100957,0.000000
101769,102311,0.055109
101769,102797,0.000003
101769,102880,0.000002
101769,103124,0.001488
101769,103133,0.000003
101769,103167,0.000002
101769,103342,0.000002
101769,104474,0.000063
101769,104652,0.000002
101769,104814,0.000089
101769,105632,0.000000
101769,111320,0.000000
101769,114789,0.000000
101769,115687,0.000000
101769,116304,0.000002
101769,120454,0.000743
101769,123456,0.000000
101769,127675,0.000000
101769,135990,0.000000
101769,136684,0.000000
101769,144096,0.000000
101769,144580,0.000000
101769,144646,0.000000
101769,146411,0.000365
101769,146774,0.000000
101769,152430,0.006473
101769,154941,0.000002
101769,155277,0.008930
101769,156656,0.000000
101769,156676,0.000000
101769,156818,0.000000
101769,156819,0.000000
101769,156820,0.000000
101769,157373,0.000000
101769,160913,0.000000
101769,163429,0.000000
101769,163669,0.000122
101769,179216,0.000000
101769,180942,0.000000
101769,183187,0.000000
101769,185429,0.000282
101769,200478,0.002707
101769,200908,0.000000
101769,201143,0.000306
101769,201794,0.000001
101769,201795,0.000000
101769,201913,0.008857
101769,202012,0.000000
101769,202019,0.000001
101769,202023,0.000027
101769,202071,0.000014
101769,202082,0.000170
101769,202852,0.000070
101769,203496,0.000002
101769,203894,0.000106
101769,205365,0.073880
101769,206024,0.000064
101769,206346,0.000000
101769,206355,0.000000
101769,207224,0.002630
101769,208117,0.000096
101769,208929,0.000336
101769,211744,0.000781
101769,211761,0.000619
101769,211819,0.000000
101769,212928,0.000001
101769,212950,0.000000
101769,213284,0.000000
101769,213510,0.003685
101769,213559,0.000004
101769,216524,0.000003
101769,216667,0.000001
101769,217202,0.003449
101769,217619,0.000000
101769,220454,0.000000
101769,220942,0.000001
101769,221095,0.000000
101769,221498,0.000001
101769,222601,0.000002
101769,223040,0.000093
101769,223041,0.000243
101769,225597,0.000011
101769,227226,0.000000
101769,227480,0.009660
101769,227916,0.000000
101769,232532,0.000000
101769,233257,0.000002
101769,239577,0.000008
101769,241845,0.000002
101769,243860,0.004131
101769,244341,0.000002
101769,244394,0.000002
101769,246094,0.000665
101769,246598,0.000006
101769,246858,0.000007
101769,247493,0.000000
101769,247617,0.000257
101769,247642,0.000136
101769,248166,0.000003
101769,248838,0.000000
101769,249456,0.007206
101769,249638,0.000003
101769,249946,0.001601
101769,251319,0.001020
101769,251373,0.001743
101769,251378,0.002164
101769,251720,0.000293
101769,252355,0.002574
101769,252586,0.000210
101769,253727,0.000087
101769,257082,0.000630
101769,258639,0.000024
101769,259541,0.002076
101769,260021,0.001166
101769,260062,0.000114
101769,260071,0.008930
101769,260185,0.008248
101769,268325,0.000224
101769,268844,0.000000
101769,269005,0.000000
101769,269269,0.000113
101769,269532,0.000000
101769,270113,0.002599
101769,270379,0.002741
101769,270383,0.000562
101769,270503,0.000106
101769,270655,0.000000
101769,270698,0.000718
101769,270721,0.001042
101769,271031,0.045687
101769,271168,0.000926
101769,271174,0.004514
101769,271486,0.000070
